X-axis,Y-axis
693734.7483260805,1200096.1889578102
693735.3560110846,1200096.1249179265
693735.853351339,1200096.0734138351
693736.3506915933,1200096.021909744
693736.8480318476,1200095.9704056527
693737.345372102,1200095.9189015613
693737.8427123564,1200095.8673974702
693738.3400526106,1200095.8158933788
693738.837392865,1200095.7643892877
693739.6847896619,1200095.6766336684
693740.1830579982,1200095.6350564503
693740.6813263345,1200095.5934792322
693741.1795946708,1200095.5519020143
693741.6778630071,1200095.5103247962
693742.1761313434,1200095.468747578
693742.6743996795,1200095.42717036
693743.1726680158,1200095.385593142
693743.6709363521,1200095.344015924
693744.1692046884,1200095.302438706
693744.6674730247,1200095.2608614878
693745.165741361,1200095.2192842697
693745.6640096973,1200095.1777070516
693746.2139679281,1200095.1318166517
693746.7113571079,1200095.0807872107
693747.2087462876,1200095.02975777
693747.7061354674,1200094.978728329
693748.2035246473,1200094.9276988884
693748.700913827,1200094.8766694474
693749.1983030068,1200094.8256400067
693749.6956921866,1200094.7746105657
693750.1930813664,1200094.723581125
693750.6904705461,1200094.672551684
693751.1878597259,1200094.6215222434
693751.6852489057,1200094.5704928024
693752.5970650954,1200094.476945391
693753.095651854,1200094.4393788604
693753.5942386126,1200094.4018123301
693754.0928253711,1200094.3642457996
693754.5914121296,1200094.326679269
693755.0899988881,1200094.2891127386
693755.5885856467,1200094.2515462083
693756.0871724052,1200094.2139796778
693756.5857591637,1200094.1764131472
693757.0843459223,1200094.138846617
693757.5829326808,1200094.1012800864
693758.0815194394,1200094.063713556
693758.5801061979,1200094.0261470256
693759.0786929565,1200093.9885804951
693759.577279715,1200093.9510139646
693760.2263022508,1200093.9021126963
693760.7257078743,1200093.877740106
693761.2251134979,1200093.8533675158
693761.7245191215,1200093.8289949256
693762.223924745,1200093.8046223354
693762.7233303685,1200093.7802497451
693763.2227359922,1200093.7558771549
693763.7221416157,1200093.7315045646
693764.2215472392,1200093.7071319744
693764.7209528628,1200093.6827593842
693765.2203584864,1200093.658386794
693765.7197641099,1200093.6340142037
693766.2191697335,1200093.6096416134
693766.7185753571,1200093.5852690232
693767.5609382075,1200093.5441590245
693768.0595963043,1200093.5075516137
693768.5582544011,1200093.4709442027
693769.0569124979,1200093.434336792
693769.5555705946,1200093.397729381
693770.0542286914,1200093.3611219702
693770.5528867882,1200093.3245145595
693771.0515448849,1200093.2879071485
693771.5502029817,1200093.2512997377
693772.0488610785,1200093.214692327
693772.5475191752,1200093.178084916
693773.046177272,1200093.1414775052
693773.5448353688,1200093.1048700942
693774.4564846731,1200093.037944237
693774.9510271847,1200093.1116171915
693775.4455696963,1200093.1852901462
693775.9401122079,1200093.2589631006
693776.4346547194,1200093.332636055
693776.9291972311,1200093.4063090098
693777.4237397426,1200093.4799819642
693777.9182822542,1200093.553654919
693778.4128247658,1200093.6273278734
693779.0125335142,1200093.7166676456
693779.2308501168,1200094.1664874551
693779.4491667193,1200094.6163072647
693779.667483322,1200095.0661270742
693779.8857999245,1200095.5159468837
693780.1041165271,1200095.9657666932
693780.3224331298,1200096.4155865028
693780.5566722726,1200096.8982131348
693780.6098150262,1200097.3953809615
693780.6629577797,1200097.8925487879
693780.7161005333,1200098.3897166145
693780.7692432867,1200098.886884441
693780.8223860402,1200099.3840522675
693780.8755287938,1200099.8812200942
693780.9286715473,1200100.3783879206
693781.0086158207,1200101.1262927237
693781.0551357105,1200101.6241239198
693781.1016556005,1200102.121955116
693781.1481754903,1200102.619786312
693781.1946953802,1200103.1176175082
693781.24121527,1200103.6154487045
693781.28773516,1200104.1132799005
693781.3342550498,1200104.6111110966
693781.3807749397,1200105.1089422929
693781.4272948295,1200105.606773489
693781.4738147195,1200106.104604685
693781.5203346093,1200106.6024358813
693781.5668544992,1200107.1002670773
693781.613374389,1200107.5980982734
693781.659894279,1200108.0959294697
693781.7064141688,1200108.5937606657
693781.7529340587,1200109.0915918618
693781.7994539485,1200109.589423058
693781.8459738385,1200110.0872542541
693781.8924937283,1200110.5850854502
693781.9390136182,1200111.0829166465
693781.985533508,1200111.5807478426
693782.0439428508,1200112.2058136594
693782.0893317073,1200112.7037492492
693782.1347205639,1200113.201684839
693782.1801094204,1200113.6996204292
693782.225498277,1200114.197556019
693782.2708871335,1200114.695491609
693782.3162759901,1200115.1934271988
693782.3616648467,1200115.6913627887
693782.4070537032,1200116.1892983785
693782.4524425598,1200116.6872339686
693782.4978314163,1200117.1851695585
693782.5432202729,1200117.6831051484
693782.5886091294,1200118.1810407382
693782.633997986,1200118.678976328
693782.6793868425,1200119.1769119182
693782.7247756991,1200119.674847508
693782.7701645555,1200120.172783098
693782.8155534121,1200120.6707186878
693782.8609422686,1200121.1686542777
693782.9063311252,1200121.6665898678
693782.9517199817,1200122.1645254577
693782.9971088383,1200122.6624610475
693783.0424976948,1200123.1603966374
693783.0878865514,1200123.6583322273
693783.133275408,1200124.1562678171
693783.1786642645,1200124.6542034072
693783.224053121,1200125.152138997
693783.2694419776,1200125.650074587
693783.3148308342,1200126.1480101768
693783.3602196907,1200126.6459457667
693783.4056085473,1200127.1438813568
693783.4509974038,1200127.6418169467
693783.4963862604,1200128.1397525365
693783.5417751169,1200128.6376881264
693783.5871639735,1200129.1356237163
693783.63255283,1200129.6335593064
693783.6779416866,1200130.1314948963
693783.7233305431,1200130.6294304861
693783.7687193997,1200131.127366076
693783.8347461283,1200131.8517081407
693783.860754078,1200132.3510312692
693783.8867620276,1200132.8503543974
693783.9127699774,1200133.349677526
693783.938777927,1200133.8490006542
693783.9647858767,1200134.3483237827
693783.9907938263,1200134.8476469112
693784.016801776,1200135.3469700394
693784.0428097257,1200135.846293168
693784.0688176753,1200136.3456162962
693784.0948256251,1200136.8449394247
693784.1326119296,1200137.570393604
693784.1894556219,1200138.06715189
693784.2462993142,1200138.5639101758
693784.3031430065,1200139.0606684617
693784.3599866988,1200139.5574267476
693784.4168303913,1200140.0541850335
693784.4736740836,1200140.5509433197
693784.5305177759,1200141.0477016056
693784.5873614682,1200141.5444598915
693784.6442051606,1200142.0412181774
693784.7010488529,1200142.5379764633
693784.7578925452,1200143.0347347492
693784.8147362375,1200143.5314930351
693784.9000748106,1200144.2772687145
693784.9631649157,1200144.7732723826
693785.0262550206,1200145.2692760504
693785.0893451257,1200145.7652797184
693785.1524352307,1200146.2612833865
693785.2155253357,1200146.7572870543
693785.2786154408,1200147.2532907224
693785.3417055458,1200147.7492943904
693785.4047956509,1200148.2452980583
693785.4678857558,1200148.7413017263
693785.5309758609,1200149.2373053944
693785.5940659659,1200149.7333090622
693785.6571560709,1200150.2293127303
693785.720246176,1200150.7253163983
693785.783336281,1200151.2213200661
693785.846426386,1200151.7173237342
