X-axis,Y-axis
211.75693,414.5642
211.3131413366119,414.33387062226416
210.86935267322377,414.1035412445283
210.42556400983565,413.8732118667925
209.98177534644753,413.6428824890566
209.53798668305942,413.41255311132073
209.0941980196713,413.18222373358486
208.65040935628318,412.951894355849
208.20662069289506,412.7215649781132
207.76283202950694,412.4912356003773
207.31904336611882,412.26090622264144
206.87525470273073,412.03057684490557
206.4314660393426,411.8002474671697
205.82803,411.48706
205.3877943351052,411.25001030193096
204.94755867021038,411.01296060386187
204.50732300531558,410.77591090579284
204.06708734042078,410.5388612077238
203.62685167552598,410.3018115096547
203.18661601063116,410.0647618115857
202.74638034573636,409.82771211351667
202.30614468084156,409.5906624154476
201.86590901594676,409.35361271737855
201.42567335105193,409.1165630193095
200.98543768615713,408.87951332124044
200.54520202126233,408.6424636231714
200.10496635636753,408.4054139251024
199.6647306914727,408.1683642270333
199.2244950265779,407.93131452896426
198.7842593616831,407.69426483089524
198.3440236967883,407.45721513282615
197.90378803189347,407.2201654347571
197.46355236699867,406.9831157366881
197.02331670210387,406.746066038619
196.58308103720904,406.50901634055
196.14284537231424,406.27196664248095
195.70260970741944,406.03491694441186
195.26237404252464,405.79786724634283
194.8221383776298,405.5608175482738
194.381902712735,405.3237678502047
193.9416670478402,405.0867181521357
193.5014313829454,404.84966845406666
193.06119571805058,404.6126187559976
192.29884,404.20212
192.17196006235565,403.71848637686844
192.04508012471132,403.23485275373685
191.91820018706696,402.7512191306053
191.7913202494226,402.2675855074737
191.66444031177824,401.7839518843422
191.5375603741339,401.3003182612106
191.41068043648954,400.81668463807904
191.28380049884518,400.33305101494744
191.15692056120082,399.8494173918159
191.0300406235565,399.3657837686843
190.90316068591213,398.88215014555277
190.77628074826777,398.3985165224212
190.6409,397.88248
190.56160231818924,397.3888081680514
190.4823046363785,396.8951363361029
190.4030069545678,396.4014645041543
190.32370927275704,395.90779267220574
190.2444115909463,395.4141208402572
190.09096,394.4588
190.02412352691573,393.9632872495428
189.95728705383146,393.4677744990856
189.8904505807472,392.9722617486284
189.8236141076629,392.4767489981712
189.75677763457864,391.98123624771404
189.68994116149437,391.4857234972568
189.61441,390.92575
189.56144361514066,390.4285633528795
189.50847723028133,389.93137670575896
189.45551084542203,389.4341900586385
189.4025444605627,388.93700341151794
189.34957807570336,388.43981676439745
189.29661169084403,387.94263011727696
189.2436453059847,387.4454434701564
189.1906789211254,386.94825682303593
189.13771253626606,386.4510701759154
189.08474615140673,385.9538835287949
189.0317797665474,385.4566968816744
188.97881338168807,384.9595102345539
188.92584699682874,384.4623235874334
188.87288061196944,383.96513694031285
188.8199142271101,383.46795029319236
188.76694784225077,382.9707636460719
188.71398145739144,382.47357699895133
188.6610150725321,381.97639035183084
188.6080486876728,381.4792037047103
188.55124,380.94595
188.47772661736965,380.4513837429886
188.4042132347393,379.95681748597724
188.33069985210895,379.46225122896584
188.2571864694786,378.9676849719545
188.18367308684824,378.4731187149431
188.1101597042179,377.9785524579317
188.03664632158754,377.48398620092036
187.96313293895722,376.98941994390896
187.88961955632686,376.4948536868976
187.8161061736965,376.0002874298862
187.74259279106616,375.5057211728748
187.6690794084358,375.0111549158635
187.59556602580545,374.5165886588521
187.5220526431751,374.0220224018407
187.44853926054475,373.52745614482933
187.3750258779144,373.03288988781793
187.30151249528404,372.5383236308066
187.2279991126537,372.0437573737952
187.15448573002334,371.5491911167838
187.080972347393,371.05462485977245
187.00745896476263,370.56005860276105
186.93394558213228,370.0654923457497
186.86043219950193,369.5709260887383
186.7869188168716,369.0763598317269
186.71340543424125,368.58179357471556
186.6398920516109,368.08722731770416
