,x,y
752,693640.1729934084,1200122.2721476236
753,693640.1717678022,1200122.236606405
754,693640.1704715583,1200122.1990167727
755,693640.1690651083,1200122.1582312833
756,693640.167863568,1200122.1233879467
757,693640.1666687762,1200122.0887403125
758,693640.4891952681,1200121.9338683963
759,693640.4884093722,1200121.899261163
760,693640.4876195927,1200121.864482918
761,693640.4868361738,1200121.8299847625
762,693640.4860473389,1200121.795248115
763,693640.4852374282,1200121.759583382
764,693640.8188284481,1200121.603973911
765,693640.8184496138,1200121.5692335994
766,693640.8180576183,1200121.533286378
767,693640.8176808227,1200121.4987330264
768,693640.8172879795,1200121.4627080592
769,693640.8169070963,1200121.4277798622
770,693641.1501158098,1200121.0595596016
771,693641.1501587773,1200121.0245995123
772,693641.1502017858,1200120.989605997
773,693641.1502449439,1200120.9544908474
774,693641.1502875861,1200120.9197953823
775,693641.5880453847,1200120.4030180331
776,693641.5887009893,1200120.3679171004
777,693641.5893500588,1200120.3331660482
778,693641.5900025092,1200120.298233991
779,693641.5906624355,1200120.2629016708
780,693641.5913448769,1200120.226363896
781,693642.2424742507,1200119.527865744
782,693642.2439723753,1200119.4912560903
783,693642.2454027418,1200119.4563022393
784,693642.2468833223,1200119.420121312
785,693642.2483230175,1200119.3849394948
786,693642.2497469729,1200119.3501423118
787,693643.0096095733,1200118.6474605326
788,693643.0120507512,1200118.611290046
789,693643.0145357752,1200118.574469903
790,693643.0169024343,1200118.5394035492
791,693643.0192916845,1200118.5040024668
792,693643.8861480635,1200117.7686606369
793,693643.8895894557,1200117.7331835288
794,693643.8930173422,1200117.6978456506
795,693643.8968866919,1200117.6579567539
796,693643.9003543607,1200117.6222087631
797,693643.9038056756,1200117.5866293637
798,693644.5543275111,1200116.8864254528
799,693644.5585624897,1200116.8504710232
800,693644.5627399951,1200116.8150045336
801,693644.5670402892,1200116.7784955835
802,693644.5712528611,1200116.742731384
803,693645.3211162722,1200116.1142424778
804,693645.3261708185,1200116.0787301986
805,693645.331229981,1200116.0431854872
806,693645.3364896744,1200116.0062318838
807,693645.3416271757,1200115.9701367791
808,693645.3466601347,1200115.934776168
809,693646.3031735806,1200115.3444144889
810,693646.309565195,1200115.3077852405
811,693646.3158136739,1200115.271976278
812,693646.3220278269,1200115.2363640312
813,693646.3282359812,1200115.200786162
814,693646.3347162431,1200115.16364889
815,693647.1865158723,1200114.4677994845
816,693647.19389851,1200114.431752196
817,693647.2018658393,1200114.3928500274
818,693647.2093306043,1200114.356401735
819,693647.2167232385,1200114.320305637
820,693647.224150762,1200114.2840391842
821,693648.1733253333,1200113.4815139484
822,693648.1819160524,1200113.4448300628
823,693648.1903435086,1200113.4088433378
824,693648.1990366317,1200113.3717221685
825,693648.2078016174,1200113.3342941334
826,693649.0558760992,1200112.706679419
827,693649.0654978158,1200112.6697826441
828,693649.0753977194,1200112.6318190948
829,693649.084869085,1200112.5954988769
830,693649.0941258064,1200112.5600017637
831,693649.103814568,1200112.5228478885
832,693649.8297513416,1200111.9355045494
833,693649.8399647258,1200111.8994108008
834,693649.8502927268,1200111.8629120004
835,693649.8619502276,1200111.8217147929
836,693649.8723504752,1200111.7849606755
837,693650.2799257279,1200111.4863137621
838,693650.2908893516,1200111.449258698
839,693650.3018396317,1200111.4122487328
840,693650.3124974881,1200111.3762271074
841,693650.3232337027,1200111.3399406453
842,693650.3337601102,1200111.3043632929
843,693650.0835469774,1200111.2558337955
844,693650.0943450901,1200111.2180298234
845,693650.1046089283,1200111.1820963353
846,693650.1151502047,1200111.1451915419
847,693650.1255434225,1200111.1088050986
848,693649.9717534172,1200111.1419594444
849,693649.9819930331,1200111.105394439
850,693649.9921283721,1200111.0692017998
851,693650.002186379,1200111.033285308
852,693650.0122284886,1200110.997425585
853,693650.0226580662,1200110.9601822384
854,693650.0329658528,1200110.9233737998
855,693650.0441994674,1200110.883259289
856,693650.0547392499,1200110.845622408
857,693650.0647425586,1200110.80990124
858,693650.0748073019,1200110.7739606935
859,693650.0848760868,1200110.7380057143
860,693650.1817888194,1200111.2388939112
861,693650.1923805008,1200111.2022737786
862,693650.2031621094,1200111.1649969842
863,693650.2145295336,1200111.1256947652
864,693650.2252091289,1200111.0887706755
865,693650.2908555513,1200111.464766162
866,693650.3013626246,1200111.429269406
867,693650.3119268415,1200111.3935795985
868,693650.3228674169,1200111.3566183138
869,693650.3335067929,1200111.3206745912
870,693650.3438503179,1200111.2857303622
871,693650.3992496015,1200111.6858694754
872,693650.4098171222,1200111.6509663241
873,693650.4208262567,1200111.6146045788
874,693650.4316168755,1200111.5789645633
875,693650.4435126749,1200111.5396742793
876,693650.4544149858,1200111.5036653585
877,693650.5080160891,1200111.800434137
878,693650.5186994165,1200111.7657881414
879,693650.5299796185,1200111.7292064838
880,693650.5409449728,1200111.6936458761
881,693650.5519152647,1200111.6580692555
882,693650.6163829492,1200111.9130116932
883,693650.627360862,1200111.878053389
884,693650.6380939373,1200111.843874751
885,693650.649043271,1200111.8090074547
886,693650.6604263,1200111.7727590897
887,693650.6716169356,1200111.7371233862
888,693650.6828323202,1200111.701408872
889,693650.6937353971,1200111.6666888772
890,693650.7046605712,1200111.6318985154
891,693650.7157866829,1200111.5964682836
892,693650.7269563999,1200111.5608991943
893,693650.7271468134,1200112.0178121894
894,693650.738405924,1200111.9825959953
895,693650.7509819525,1200111.943260752
896,693650.762159054,1200111.9083010657
897,693650.7732526554,1200111.8736025512
898,693650.7842561958,1200111.839185729
899,693650.8348709173,1200112.0271006685
900,693650.8462523503,1200111.991964862
901,693650.8572758917,1200111.9579339083
902,693650.8686949816,1200111.9226818506
903,693650.8801149753,1200111.887427003
904,693650.8384666444,1200111.921406204
905,693650.8501717973,1200111.8851405105
906,693650.8614136532,1200111.8503102353
907,693650.8728211438,1200111.8149667794
908,693650.88401649,1200111.7802806038
909,693650.8952298398,1200111.7455386475
910,693650.9062991595,1200111.7112429354
911,693650.9179220953,1200111.6752319727
912,693650.9292518696,1200111.6401293026
913,693650.9405144297,1200111.6052348798
914,693650.951719978,1200111.5705170953
915,693650.9643685287,1200111.5313285035
916,693650.9470415865,1200111.9109764032
917,693650.95852472,1200111.8758386585
918,693650.9700314404,1200111.8406287397
919,693650.9812675175,1200111.8062469738
920,693650.992554397,1200111.7717097558
921,693650.8425781869,1200111.8106223545
922,693650.853673265,1200111.7761172792
923,693650.864659988,1200111.741949182
924,693650.8756827301,1200111.7076690674
925,693650.8868438929,1200111.6729584725
926,693650.8978919378,1200111.638599668
927,693650.7330572449,1200111.9130728291
928,693650.7440652556,1200111.8785252539
929,693650.7550971073,1200111.8439028563
930,693650.766043897,1200111.8095474173
931,693650.7769898038,1200111.7751947495
932,693650.8346448204,1200112.0251186301
933,693650.8457227176,1200111.9909117895
934,693650.8573042775,1200111.955149716
935,693650.8697530909,1200111.916709697
936,693650.8807663165,1200111.882702552
937,693650.8917554022,1200111.8487699477
938,693651.0507442466,1200111.921456
939,693651.0621228424,1200111.8870516755
940,693651.0737227562,1200111.851978174
941,693651.0850366872,1200111.8177693703
942,693651.0965142538,1200111.7830657978
943,693651.7981899206,1200112.0309423918
944,693651.8103763761,1200111.9971232822
945,693651.8225890413,1200111.9632314374
946,693651.8349271846,1200111.9289913732
947,693651.8470667907,1200111.8953022775
948,693651.8597515553,1200111.860100291
949,693652.3491639304,1200112.4651868553
950,693652.3621459272,1200112.4316614862
951,693652.3750695185,1200112.3982869461
952,693652.388282008,1200112.3641663406
953,693652.4011492798,1200112.3309372428
954,693652.4141236282,1200112.2974316252
955,693652.5727261244,1200113.4445607753
956,693652.5865895525,1200113.411030482
957,693652.6000139579,1200113.3785620152
958,693652.6137561634,1200113.3453249128
959,693652.6278562122,1200113.311222325
960,693652.5737113284,1200114.4407971445
961,693652.5877287688,1200114.408200371
962,693652.6015651515,1200114.3760246371
963,693652.6153780638,1200114.3439034824
964,693652.6290631925,1200114.312079481
965,693652.6429163398,1200114.279864762
966,693652.7842168093,1200114.7936701886
967,693652.7986523329,1200114.7611650073
968,693652.8127337343,1200114.7294572198
969,693652.8270888275,1200114.6971331472
970,693652.8414504009,1200114.664794483
971,693652.7878887783,1200115.2343512173
972,693652.8022169624,1200115.2026502062
973,693652.8169302632,1200115.170097127
974,693652.8312588321,1200115.1383952647
975,693652.8468039233,1200115.1040018552
976,693652.8610701656,1200115.0724378899
977,693652.7853744022,1200115.7829608158
978,693652.8003873134,1200115.750431236
979,693652.8154033355,1200115.7178949157
980,693652.8301759281,1200115.685886052
981,693652.8450305712,1200115.6536994034
982,693651.8293573617,1200116.1170199416
983,693651.8430599953,1200116.085277699
984,693651.8566670334,1200116.053756904
985,693651.870328437,1200116.0221101714
986,693651.8841445447,1200115.9901050653
987,693651.8981306811,1200115.9577060866
988,693649.5742243706,1200116.2206286348
989,693649.5852883847,1200116.1889987916
990,693649.5965387374,1200116.1568362426
991,693649.6078942814,1200116.1243729726
992,693649.6190412461,1200116.0925059896
993,693647.3843463265,1200116.2124739212
994,693647.3931388459,1200116.1802182856
995,693647.4031077373,1200116.1436470924
996,693647.4119023934,1200116.111383618
997,693647.4208900648,1200116.0784120616
998,693645.1994748767,1200115.7709467825
999,693645.205801621,1200115.7384833677
1000,693645.2120910041,1200115.7062116573
1001,693645.2184723263,1200115.673468195
1002,693645.2249960334,1200115.6399941356
1003,693645.2315658821,1200115.606283317
1004,693642.9114162212,1200114.8858144723
1005,693642.9151860444,1200114.85225044
1006,693642.9188931463,1200114.8192448372
1007,693642.9226580365,1200114.7857247263
1008,693642.9264450754,1200114.7520074171
1009,693640.3012583827,1200114.0941594522
1010,693640.3019438812,1200114.0594754852
1011,693640.3026115539,1200114.0256934462
1012,693640.3033054736,1200113.990583393
1013,693640.3039977306,1200113.9555574714
1014,693640.3046783302,1200113.9211213763
1015,693638.9484263466,1200114.060885087
1016,693638.9473263613,1200114.0262725446
1017,693638.9462420344,1200113.992152714
1018,693638.945142422,1200113.9575519029
1019,693638.944040716,1200113.9228852163
1020,693638.160766541,1200114.699831625
1021,693638.1587552556,1200114.666759466
1022,693638.1567400553,1200114.6336229332
1023,693638.1547447013,1200114.6008127409
1024,693638.1527024229,1200114.5672309543
1025,693638.1505736358,1200114.5322266803
1026,693637.072196079,1200115.4629621268
1027,693637.0689759509,1200115.4303531246
1028,693637.065699876,1200115.3971775703
1029,693637.0624540002,1200115.3643078303
1030,693637.0592014912,1200115.3313709174
1031,693635.8671766794,1200116.4456780946
1032,693635.8624905503,1200116.4126219715
1033,693635.8576755334,1200116.37865667
1034,693635.8530924896,1200116.3463277153
1035,693635.8478535261,1200116.3093718789
1036,693635.8433038153,1200116.2772780566
1037,693635.610685594,1200117.6528688364
1038,693635.6057222498,1200117.621003939
1039,693635.6007543626,1200117.5891098755
1040,693635.5957970312,1200117.5572835805
1041,693635.5908879356,1200117.5257669615
1042,693635.4906474723,1200118.762826195
1043,693635.4853947649,1200118.731114085
1044,693635.4801262261,1200118.6993063956
1045,693635.4749540774,1200118.668080642
1046,693635.4697674982,1200118.636767767
1047,693635.4644721998,1200118.6047985228
1048,693634.739381698,1200119.7566543221
1049,693634.7333271868,1200119.7259419588
1050,693634.7271775537,1200119.6947470761
1051,693634.7209611712,1200119.6632135978
1052,693634.7146906677,1200119.6314055827
1053,693634.1807249979,1200120.7501734956
1054,693634.1737581494,1200120.718717948
1055,693634.1661991152,1200120.6845886628
1056,693634.1591115792,1200120.652588207
1057,693634.1521748572,1200120.6212686817
1058,693634.1455067332,1200120.5911618846
1059,693634.2602886776,1200122.2811992052
1060,693634.2533542371,1200122.2510363134
1061,693634.2460619053,1200122.2193166947
1062,693634.2387934083,1200122.1877007505
1063,693634.2318591524,1200122.1575386624
1064,693635.1006536704,1200124.049762945
1065,693635.0942232655,1200124.0200513739
1066,693635.0876862992,1200123.9898474375
1067,693635.0805864697,1200123.9570428014
1068,693635.0739880257,1200123.926554808
1069,693635.0675168064,1200123.8966546545
1070,693635.8589103733,1200125.7158397883
1071,693635.8530785439,1200125.6872726595
1072,693635.8471455252,1200125.6582098561
1073,693635.8412725877,1200125.6294413595
1074,693635.8353519014,1200125.6004389664
1075,693636.4043770045,1200127.1651133252
1076,693636.3986935749,1200127.1360639373
1077,693636.3931539111,1200127.107749371
1078,693636.3876313446,1200127.0795221932
1079,693636.3820942083,1200127.051220545
1080,693636.376483628,1200127.0225435074
1081,693636.8387703811,1200128.28368702
1082,693636.8332051211,1200128.2542807308
1083,693636.8278029612,1200128.2257362467
1084,693636.8223608064,1200128.196980433
1085,693636.8169105675,1200128.168181904
1086,693637.164059055,1200129.3929535698
1087,693637.1589255157,1200129.3653321983
1088,693637.1537310083,1200129.3373827839
1089,693637.1486315232,1200129.3099446436
1090,693637.1435424741,1200129.282562655
1091,693637.1384788285,1200129.2553173508
1092,693637.5928714848,1200130.2866510535
1093,693637.5878443313,1200130.2584452697
1094,693637.582782427,1200130.23004451
1095,693637.5771901498,1200130.1986679945
1096,693637.5721426925,1200130.1703482922
1097,693637.8132443422,1200131.1737934004
1098,693637.8085209102,1200131.1470286907
1099,693637.8037825782,1200131.120179552
1100,693637.7990359684,1200131.0932835082
1101,693637.7941155251,1200131.0654024596
1102,693637.8151317094,1200132.0590625533
1103,693637.8102554508,1200132.0320921598
1104,693637.8054778795,1200132.0056676017
1105,693637.8005185226,1200131.978237595
1106,693637.7956917365,1200131.9515408317
1107,693637.7909390302,1200131.9252538013
1108,693637.9159993066,1200132.943872641
1109,693637.9112554302,1200132.9178667634
1110,693637.9063532919,1200132.8909932962
1111,693637.901621866,1200132.8650556717
1112,693637.8967882694,1200132.8385579488
1113,693638.0208695957,1200133.7231373945
1114,693638.0161478837,1200133.697395439
1115,693638.0107648794,1200133.6680482319
1116,693638.0060372961,1200133.6422742666
1117,693638.0013077983,1200133.6164898635
1118,693637.996198705,1200133.5886359722
1119,693638.0195793645,1200134.496712558
1120,693638.0147288465,1200134.470819704
1121,693638.009861456,1200134.444836782
1122,693638.0049422889,1200134.418577468
1123,693638.0000092116,1200134.3922438992
1124,693637.9099920222,1200135.1641498853
1125,693637.904927932,1200135.1380068725
1126,693637.8997763549,1200135.111412215
1127,693637.8947405925,1200135.0854154427
1128,693637.8897990364,1200135.0599050045
1129,693637.8845947564,1200135.033038272
1130,693637.9020444342,1200135.9343573055
1131,693637.8970146272,1200135.908942271
1132,693637.8919426658,1200135.8833142351
1133,693637.8869488962,1200135.8580812933
1134,693637.8819423607,1200135.8327838464
1135,693638.0016601293,1200137.031587436
1136,693637.9965619005,1200137.00626887
1137,693637.9916801511,1200136.982025373
1138,693637.9867629198,1200136.9576056676
1139,693637.9816596411,1200136.9322620232
1140,693637.9985278873,1200138.1376729584
1141,693637.9933890142,1200138.1128713083
1142,693637.9879876229,1200138.0868026717
1143,693637.9828964925,1200138.0622314417
1144,693637.9779048823,1200138.0381405242
1145,693637.9728869128,1200138.013922389
1146,693637.7813478067,1200139.027513042
1147,693637.7762552625,1200139.0040732294
1148,693637.7709477089,1200138.9796437768
1149,693637.765641406,1200138.9552200818
1150,693637.7604664437,1200138.931400918
1151,693637.3478010988,1200139.5894227969
1152,693637.3423986889,1200139.5660857097
1153,693637.3369682963,1200139.5426277444
1154,693637.3314231895,1200139.5186742416
1155,693637.325288689,1200139.4921747022
1156,693637.1205113588,1200139.927123537
1157,693637.1148710368,1200139.9035773338
1158,693637.1091929431,1200139.879873448
1159,693637.1036472761,1200139.8567223933
1160,693637.0978496973,1200139.8325197033
1161,693637.0921919191,1200139.8089006268
1162,693636.4769219747,1200140.040484353
1163,693636.4708017047,1200140.0165829703
1164,693636.4647640069,1200139.9930040555
1165,693636.4588215232,1200139.9697969789
1166,693636.4528606369,1200139.9465180344
1167,693636.0332647908,1200140.042285327
1168,693636.0270445694,1200140.0189909372
1169,693636.0206634386,1200139.9950939503
1170,693636.0144869805,1200139.9719634517
1171,693636.0080539327,1200139.9478720385
1172,693635.8006786284,1200141.220150408
1173,693635.7939342625,1200141.1961694849
1174,693635.7874791346,1200141.1732170049
1175,693635.7802507586,1200141.1475150886
1176,693635.7737652299,1200141.124454512
1177,693635.767440637,1200141.1019661748
1178,693635.7851108274,1200142.649438027
1179,589893.5210686146,70300.07886721077
1180,589774.8579204035,69962.68958339537
1181,589658.9556178156,69633.15008059036
1182,589540.561667704,69296.52619492331
1183,682305.4719167005,1167928.3660985439
1184,682299.4612466799,1167927.2480173917
1185,682293.7501772003,1167926.1856667516
1186,682288.1305979914,1167925.140334771
1187,682282.4038788603,1167924.0750730443
1188,693119.9008222434,1200029.6434457991
1189,693120.2570640795,1200029.0322647607
1190,693120.6108933375,1200028.4252228262
1191,693120.9596459351,1200027.826890589
1192,693121.3098982434,1200027.2259853955
1193,693625.4019611336,1200145.3827118524
1194,693625.743502932,1200146.0417843754
1195,693626.1406878479,1200146.8082313105
1196,693626.4802039375,1200147.4633948272
1197,693626.8241273124,1200148.1270630737
1198,693636.6366029641,1200148.1015188948
1199,693635.8822613701,1200148.0833478973
1200,693635.1355058886,1200148.0653596383
1201,693634.3661509408,1200148.0468269908
1202,693633.5393838157,1200148.026911367
1203,693632.7736034759,1200148.0084648267
1204,693636.9000596864,1200149.641997169
1205,693636.3214018574,1200150.1493387308
1206,693635.7617608825,1200150.640007157
1207,693635.1943700924,1200151.137470278
1208,693634.6253250148,1200151.636383805
1209,693637.497739109,1200150.7300588356
1210,693637.2999566682,1200151.4425576348
1211,693637.1018777892,1200152.1561243336
1212,693636.9001940113,1200152.8826774545
1213,693636.6951064888,1200153.6214923512
1214,693637.6698915114,1200151.540864155
1215,693637.5970014775,1200152.3759517083
1216,693637.5300338017,1200153.1431879057
1217,693637.457853557,1200153.970143535
1218,693637.393042747,1200154.7126689223
1219,693637.3278177502,1200155.4599395727
1220,693637.8989003419,1200152.6710340208
1221,693637.9519319936,1200153.429364133
1222,693638.0044900747,1200154.180922386
1223,693638.0563818528,1200154.9229527907
1224,693638.1075963149,1200155.655297862
1225,693638.0204644987,1200154.17781554
1226,693638.0768428013,1200154.9032746216
1227,693638.1349670304,1200155.651199761
1228,693638.194256738,1200156.414121928
1229,693638.2510612116,1200157.1450648506
1230,693638.5497342764,1200155.83456154
1231,693638.7474597117,1200156.5522384127
1232,693638.9415856684,1200157.2568503874
1233,693639.1400854102,1200157.9773377322
1234,693639.343911125,1200158.7171565685
1235,693639.5680885435,1200159.5308452493
1236,693639.1129073477,1200157.4115704452
1237,693639.3576183451,1200158.1298809152
1238,693639.6049873828,1200158.8559936427
1239,693639.8480680307,1200159.5695184798
1240,693640.0984630475,1200160.304513491
1241,693639.3306189836,1200158.8318549814
1242,693639.484665836,1200159.5672321033
1243,693639.6369238351,1200160.2940697342
1244,693639.7927071644,1200161.0377363171
1245,693639.9438249712,1200161.759130984
1246,693639.6379898073,1200159.9494697587
1247,693639.8171263393,1200160.6789371632
1248,693639.9927614046,1200161.3941461372
1249,693640.167511741,1200162.1057523794
1250,693640.3459835561,1200162.8325129696
1251,693640.073176384,1200160.736780334
1252,693640.3312789381,1200161.4317809609
1253,693640.5870613466,1200162.1205340608
1254,693640.8440106519,1200162.812429299
1255,693641.1251986552,1200163.5695928193
1256,693641.3785312629,1200164.2517492657
1257,693640.6302534429,1200161.74563274
1258,693640.9423629033,1200162.4135593346
1259,693641.2539669165,1200163.0804042525
1260,693641.5708574095,1200163.7585624463
1261,693641.8842097726,1200164.4291489022
1262,693641.2763918606,1200162.9350018927
1263,693641.6262608361,1200163.6120810949
1264,693641.9591667939,1200164.2563328461
1265,693642.2954653552,1200164.9071500874
1266,693642.6236593634,1200165.5422831022
1267,693641.4991194138,1200164.2580268176
1268,693641.6995731033,1200164.954101422
1269,693641.8978163437,1200165.6425002513
1270,693642.1104302058,1200166.3808010048
1271,693642.313472661,1200167.0858650873
1272,693641.3696489618,1200165.6997226956
1273,693641.3913797722,1200166.4291573945
1274,693641.4152990591,1200167.2320523395
1275,693641.4387407969,1200168.018917467
1276,693641.4608312215,1200168.7604232815
1277,693641.4824406113,1200169.4857822724
1278,693641.3347762353,1200167.1662898834
1279,693641.329007028,1200167.933819086
1280,693641.3234536864,1200168.6726297517
1281,693641.3178818922,1200169.4138953262
1282,693641.3121765367,1200170.1729297647
1283,693641.4291139455,1200168.4751636973
1284,693641.4612849681,1200169.2332729325
1285,693641.4935343821,1200169.99322946
1286,693641.5246929174,1200170.7274794593
1287,693641.55607755,1200171.4670574379
1288,693641.7472882163,1200170.2322015082
1289,693641.8645543937,1200170.9620351172
1290,693641.9821012893,1200171.693615842
1291,693642.0994754353,1200172.4241214185
1292,693642.2169143624,1200173.1550301756
1293,693642.336836566,1200173.9013941875
1294,693642.5127842561,1200171.4905402884
1295,693642.8528219649,1200172.2350301992
1296,693643.1669405913,1200172.922772006
1297,693643.4684021869,1200173.5828020868
1298,693643.7812139688,1200174.2676826445
1299,693642.7669378469,1200171.9301282878
1300,693643.1166571361,1200172.65090667
1301,693643.4412483652,1200173.3198956226
1302,693643.766474355,1200173.9901928296
1303,693644.090760899,1200174.6585538203
1304,693642.9889532233,1200172.0493723394
1305,693643.3518193236,1200172.6802381733
1306,693643.7231789383,1200173.3258705232
1307,693644.0858133972,1200173.956333634
1308,693644.4517101378,1200174.5924684294
1309,693644.8157344445,1200175.225347879
1310,693643.3290830812,1200172.3904129558
1311,693643.725286208,1200172.9924823856
1312,693644.1245272461,1200173.5991682191
1313,693644.5323827812,1200174.2189446238
1314,693644.9275449453,1200174.819432209
1315,693643.5408100674,1200172.9166447609
1316,693643.9147635029,1200173.5588461536
1317,693644.2757463326,1200174.178772738
1318,693644.6352922989,1200174.796231754
1319,693645.0002847544,1200175.4230441886
1320,693643.5339346314,1200173.6857402609
1321,693643.7716525956,1200174.3553375383
1322,693644.0180732188,1200175.0494482208
1323,693644.2634108444,1200175.7405083461
1324,693644.5181924666,1200176.4581700554
1325,693642.6638787395,1200173.6083022703
1326,693642.6382467111,1200174.3253147597
1327,693642.6108116041,1200175.0927653161
1328,693642.5846724599,1200175.823963512
1329,693642.5586961699,1200176.5506061353
1330,693642.0677987004,1200173.3920566204
1331,693641.8387941064,1200174.076991564
1332,693641.6100634922,1200174.7611070545
1333,693641.3809066871,1200175.4464972494
1334,693641.1534059384,1200176.1269343083
1335,693640.90420598,1200176.872272017
1336,693642.4457794899,1200172.7611180232
1337,693642.267149328,1200173.4689860316
1338,693642.0907643471,1200174.1679569322
1339,693641.9163948732,1200174.8589408677
1340,693641.7433003245,1200175.5448725834
1341,693642.370497541,1200171.1097249936
1342,693642.0316487185,1200171.7721302465
1343,693641.7077799578,1200172.4052514324
1344,693641.3848077377,1200173.0366199985
1345,693641.0607648913,1200173.670081499
1346,693640.7343457772,1200174.3081882931
1347,693641.9140082906,1200169.6697285436
1348,693641.3286914873,1200170.0677191052
1349,693640.745109143,1200170.4645303083
1350,693640.1616214054,1200170.8612771828
1351,693641.5798151892,1200167.9371105412
1352,693640.8759841936,1200167.817661771
1353,693640.1653399323,1200167.697056706
1354,693639.4600824678,1200167.5773658468
1355,693638.6667030127,1200167.4427196027
1356,693637.9607510831,1200167.3229108842
1357,693641.3184220082,1200166.0903225704
1358,693640.9371197203,1200165.4807529023
1359,693640.5673573874,1200164.8896316066
1360,693640.1934225293,1200164.291839895
1361,693639.8155368743,1200163.6877322341
1362,693641.0808803248,1200164.3673376616
1363,693640.9190194458,1200163.6466119678
1364,693640.7658126713,1200162.9644208201
1365,693640.611486688,1200162.277246118
1366,693640.4567862484,1200161.588404056
1367,693640.6872158718,1200162.5844329793
1368,693640.5352980496,1200161.8977769546
1369,693640.3823024181,1200161.206249321
1370,693640.2221022673,1200160.4821578546
1371,693640.0648937542,1200159.7715883437
1372,693639.910836706,1200159.0752631943
1373,693640.0389557142,1200161.2189972643
1374,693639.7722589927,1200160.5466029048
1375,693639.480637605,1200159.8113686095
1376,693639.2194525318,1200159.152870189
1377,693638.9594200847,1200158.497277763
1378,693639.5888900566,1200160.4493232814
1379,693639.2736126472,1200159.781365144
1380,693638.9524306521,1200159.1008973378
1381,693638.6411434825,1200158.441393067
1382,693638.3363909364,1200157.795733286
1383,693639.3595339946,1200159.996631953
1384,693639.0471027069,1200159.3461845862
1385,693638.7414863465,1200158.7099251442
1386,693638.437498042,1200158.0770551343
1387,693638.1297054864,1200157.4362650944
1388,693637.8178959687,1200156.787112184
1389,693639.1375257963,1200159.213748825
1390,693638.8750054224,1200158.5600534992
1391,693638.6098486665,1200157.8997933855
1392,693638.3480524188,1200157.2479011882
1393,693638.0807514054,1200156.5823017135
1394,693638.7296379776,1200158.0264129166
1395,693638.4587107652,1200157.2885338066
1396,693638.2151367499,1200156.6251520216
1397,693637.9681590121,1200155.9525000877
1398,693637.7167512387,1200155.2677828067
1399,693638.302427154,1200156.6963118108
1400,693638.070390705,1200156.0071861495
1401,693637.8460741856,1200155.3409879273
1402,693637.6196910079,1200154.6686519315
1403,693637.3954525888,1200154.0026856598
1404,693637.7712624291,1200155.1532499485
1405,693637.5426676684,1200154.485842462
1406,693637.3155296241,1200153.8226880187
1407,693637.0842591375,1200153.1474684568
1408,693636.8564567331,1200152.482374341
1409,693636.6115150547,1200151.7672402344
1410,693637.2268849165,1200153.4730991183
1411,693637.0090590104,1200152.8071215537
1412,693636.7895275977,1200152.1359295994
1413,693636.5721222275,1200151.4712377747
1414,693636.3535545429,1200150.8029923076
1415,693637.0190082713,1200151.8298821982
1416,693636.9050477564,1200151.1360617587
1417,693636.7924500708,1200150.4505385687
1418,693636.6735553839,1200149.7266776415
1419,693636.5594336415,1200149.0318756078
1420,693636.82345518,1200150.2767837602
1421,693636.728828831,1200149.5812787951
1422,693636.6349077998,1200148.8909579257
1423,693636.5283542483,1200148.1077878587
1424,693636.4306614099,1200147.389744155
1425,693636.7216511663,1200148.937168291
1426,693636.6542525657,1200148.2438706204
1427,693636.5848114184,1200147.5295622346
1428,693636.5181975762,1200146.8443370038
1429,693636.4426759108,1200146.0674811918
1430,693636.4097348663,1200147.6088450148
1431,693636.282691394,1200146.925068438
1432,693636.1547831921,1200146.236637692
1433,693636.0270732286,1200145.5492739095
1434,693635.8989838779,1200144.8598681793
1435,693636.0831717363,1200146.0683012276
1436,693635.9418462453,1200145.381022018
1437,693635.800437925,1200144.6933400016
1438,693635.6540297313,1200143.9813431283
1439,693635.5151364077,1200143.305891778
1440,693635.3697824042,1200142.5990215314
1441,693635.865869463,1200144.3909810218
1442,693635.7633072281,1200143.6854599083
1443,693635.6639681936,1200143.0021110487
1444,693635.5627892488,1200142.3061055276
1445,693635.4607937599,1200141.6044830354
1446,693635.8821017862,1200142.5376824823
1447,693635.8733171655,1200141.8329268661
1448,693635.8645625424,1200141.1305778327
1449,693635.8555165482,1200140.4048532324
1450,693635.8466112398,1200139.6904153186
1451,693636.012203079,1200140.656541834
1452,693636.0546224024,1200139.9456827315
1453,693636.0970606046,1200139.2345072618
1454,693636.1383627533,1200138.54236967
1455,693636.183817105,1200137.7806498439
1456,693635.9230251589,1200139.2030605597
1457,693635.9071145155,1200138.5117110794
1458,693635.8912420097,1200137.8220187523
1459,693635.8750138391,1200137.1168720738
1460,693635.8590817702,1200136.4245916083
1461,693635.8431998371,1200135.734489648
1462,693635.7054827699,1200137.9594558252
1463,693635.6262794343,1200137.2541661954
1464,693635.5498450397,1200136.5735334232
1465,693635.4732902563,1200135.8918286138
1466,693635.3960193676,1200135.2037470308
1467,693635.5935173811,1200136.6563115856
1468,693635.5273855579,1200135.9681510944
1469,693635.4613301649,1200135.2807859292
1470,693635.396138613,1200134.602409798
1471,693635.3306768886,1200133.9212222816
1472,693635.3855041148,1200135.436143941
1473,693635.2858950878,1200134.7205315693
1474,693635.1884715018,1200134.02061987
1475,693635.083833913,1200133.2688812444
