time,verror,vsteer,gsteer
187,-13.1,-6.549999998895831,0.45981005634511823
188,-12.1,-6.050000000362022,15.791024361987853
189,-16.35,-8.175000000181011,6.6458315676198385
190,-18.799999999999997,-9.399999998008875,-7.475737700770025
191,-4.6000000000000005,-2.3000000048330027,13.831753019434549
192,7.550000000000001,3.7750000008326525,25.0
193,5.949999999999999,2.974999997900268,10.050903977551675
194,-18.55,-9.274999999909495,-3.407863490501621
195,1.1999999999999993,0.6000000007602472,16.656740848886766
196,8.950000000000003,4.475000000199114,22.97271864453357
197,3.8999999999999986,1.94999999969228,21.514599708275284
198,9.0,4.500000000036202,22.462791274884566
199,2.4499999999999993,1.2205811153521016,21.094469840398876
200,-1.75,-0.8749999999818988,20.633154473094724
201,2.8499999999999996,1.427860048303038,22.244180257981686
202,1.950000000000001,0.9750000002715176,21.375651071874604
203,1.6500000000000004,0.8250000000000002,20.446910492066852
204,3.3000000000000007,1.6500000004344275,21.84311361096442
205,5.050000000000001,2.5250000007059445,22.899964699997298
206,3.549999999999999,1.77499999952937,18.470844547401345
207,2.25,1.1249999999275955,17.767556833496027
208,0.25,0.12500000001810113,14.595840151019265
209,1.6999999999999993,0.8500000010860675,14.706875900532385
210,3.1499999999999986,1.5750000001267073,25.0
211,-2.4000000000000012,-1.2000000006154392,12.714322079659649
212,-4.3,-2.1500000015023937,18.511595292667646
213,5.6,2.799999997791662,24.139287207175407
214,-0.25,-0.12499999992759547,17.147713331552584
215,-0.9000000000000004,-0.45000000009050584,16.222497674166423
216,-3.6000000000000005,-1.8000000019368214,13.704173424127477
217,-2.0,-0.9999999993483593,25.0
218,-8.35,-4.175000001611001,12.104420741475387
219,3.4499999999999993,1.725000002534158,12.232914618118803
220,2.9499999999999993,1.4750000040546531,6.261428424109263
221,-1.8500000000000014,-0.9130954465082901,-5.662668640230817
222,3.1999999999999993,1.6000000014842926,-9.657723659446232
223,1.0,0.5000000001991125,-11.292530503466773
224,-4.25,-2.124999999764685,-13.197546290824684
225,31.949999999999996,15.975000001104167,-9.87886928295477
226,-35.7,-17.850000001701506,-25.0
227,1.3000000000000007,0.6671463843990767,-17.171529673592826
228,5.949999999999999,2.97500000048873,-16.225452574024782
229,2.9499999999999993,1.474999999746584,-16.9577265336513
230,-0.15000000000000036,-0.0750000011584726,-15.757146200206225
231,7.300000000000001,3.6499999998732924,-14.060917063785936
232,0.34999999999999964,0.17499999961987606,-16.454337816179965
233,-3.3500000000000005,-1.6750000011403716,-16.93334727711278
234,-1.5,-0.749999999855191,-15.433989271010361
235,-6.050000000000001,-3.025000000506832,-15.361174400903318
236,-0.7000000000000011,-0.3499999996379779,-12.314806374398884
237,4.199999999999999,2.099999998388999,-3.8259643147151245
238,44.349999999999994,22.174999998678615,-9.850110140660883
239,7.5,3.749999997502044,-15.102537379935713
240,-0.40000000000000036,-0.1999999986967187,-14.780762248145294
241,7.5,3.750000000036202,-12.131395253706854
242,-6.7,-3.3500000003077193,-17.853072371166597
243,-1.25,-0.625000000687843,-15.01469149952702
244,-1.25,-0.6250000001267079,-17.950543604374857
245,4.050000000000001,2.0250000001086073,-15.38257599970452
246,0.05000000000000071,0.025000000018101487,-17.051032396340926
247,1.6000000000000014,0.7999999995112702,-15.994046977616529
248,-4.85,-2.4249999996560785,-17.688153688543192
249,4.300000000000001,2.149999999547472,-15.659614012740068
250,-0.3000000000000007,-0.15000000021721394,-19.574259371324164
251,-2.25,-1.119335020588004,-18.885909585482818
252,-0.1999999999999993,-0.09999999990949399,-18.229273209599786
253,-1.0500000000000007,-0.5249999996379777,-18.949164612950508
254,-6.3,-3.150000000416326,-20.80652244075313
255,-2.6999999999999993,-1.349999999782786,-18.141153480716618
256,1.0,0.5000000003258204,-17.376502753011582
257,0.3000000000000007,0.14999999954747206,-17.292124515634452
258,-11.2,-5.599999999312157,-10.92943399539249
259,-3.500000000000001,-1.7500000004163265,-5.551343170274109
260,0.6999999999999993,0.3500000006697415,-1.0041328946977996
261,-6.25,-3.1249999990587414,1.807444600598488
262,-12.2,-6.100000000307719,-0.38707801989027235
263,-11.4,-5.6999999998008875,-11.960942970486922
264,-21.65,-10.825000001067966,1.5182138744792535
265,-10.45,-5.225000001429989,-25.0
266,-10.45,-5.224999999674179,-9.68562666639445
267,11.649999999999999,5.825000000705943,9.338901227327293
268,7.5,3.7500000004525282,6.1674905415930255
269,5.449999999999999,2.7250000006697417,1.319990985853591
270,-8.6,-4.300000001900619,1.217075123221122
271,2.8499999999999996,1.425000000018101,13.225030623346838
272,7.350000000000001,3.6750000000000007,23.423459579876372
273,0.6999999999999993,0.34999999994569625,20.03612538903328
274,1.9000000000000004,0.950000000126708,19.157659879113922
275,3.25,1.6249999998913933,16.756556658800047
276,-1.8000000000000007,-0.9000000007602479,14.559020354354589
277,5.599999999999998,2.800000000705943,16.222772912134566
278,2.1499999999999986,1.0750000011946739,11.663515773996545
279,0.5999999999999996,0.2999999999818987,11.409785459729232
280,-0.9000000000000004,-0.44999999980088773,11.997537117373016
281,3.0,1.5000000004706293,14.305333631882158
282,3.3000000000000007,1.6499999995112697,14.3424811427923
283,1.0,0.5000000001810113,13.12612714033234
284,-0.25,-0.1249999993664604,13.377530380191887
285,3.5500000000000007,1.7750000009593603,16.779137788735692
286,1.4499999999999993,0.7249999998913929,16.201750989123394
287,-1.4000000000000004,-0.7000000000362024,12.338454423243345
288,1.3499999999999996,0.6805566102825071,12.493979634560041
289,-0.05000000000000071,-0.024999999239752844,9.04453855425298
290,8.0,4.000000000977461,14.359467131598802
291,-2.5999999999999996,-1.2999999993664602,11.48338376526963
292,-2.0,-1.0000000005611351,11.603228240369635
293,1.5,0.7499999995474718,12.174653192949721
294,-3.8500000000000005,-1.9250000001448093,9.029794608339524
295,-3.45,-1.725,13.884071088255114
296,-3.8000000000000007,-1.9000000000181014,14.583818210544305
297,2.0,1.0000000001991125,19.600871212951233
298,0.40000000000000036,0.20000000010860697,14.416789049699505
299,-1.6000000000000014,-0.8000000001629108,13.164516085942031
300,0.5500000000000007,0.2750000001810117,18.617566334140633
301,-1.1500000000000004,-0.5750000002353148,19.24054460888743
302,-3.95,-1.9750000007421464,18.375366833676416
303,1.3499999999999996,0.6749999998370897,20.984088349208633
304,1.75,0.8749999998732921,21.789961749559026
305,1.0999999999999996,0.5500000002715167,19.747166871324833
306,2.6999999999999993,1.3499999995655725,19.979178194336843
307,-5.7,-2.8500000006154385,17.201557212417033
308,-0.1999999999999993,-0.0999999995112691,16.3431398337356
309,-1.75,-0.8750000004706294,16.825604086017616
310,-2.450000000000001,-1.2249999998370904,16.46732942773831
311,0.9499999999999993,0.47500000012670757,19.063900919552538
312,1.75,0.8749999999094944,20.617535915562268
313,-0.4499999999999993,-0.2250000004525279,18.65872172011788
314,1.6999999999999993,0.8500000000905052,20.551306029532512
315,1.5999999999999996,0.8011328877308257,19.013278634066552
316,-0.5999999999999996,-0.2999999991673478,16.87329691279091
317,-1.1499999999999986,-0.5750000002896174,18.668619890154677
318,-27.3,-13.650000007367161,14.764436129915115
319,50.8,25.40000000077835,16.810790620204404
320,-45.75,-22.883085918062697,-10.325272955756187
321,1.3999999999999986,0.6999999992035495,20.787374924189137
322,21.199999999999996,10.599999999909492,14.66248765303003
323,-25.75,-12.875000001629102,-7.806640665450424
324,0.5,0.2500000000724045,-1.964203366305945
325,13.5,6.750000000561135,-2.607009054498405
326,-36.3,-18.150000003746932,-21.30340102748621
327,-31.1,-15.549999999366461,-1.6754346973541063
328,-1.5,-0.7499999991130446,25.0
329,-0.40000000000000036,-0.20000000128518047,25.0
330,-0.8000000000000007,-0.4000000007964501,25.0
331,64.05,30.0,25.0
332,-41.7,-20.850000000543034,-25.0
333,2.3999999999999986,1.2000000001629094,11.031933841534341
334,-0.5,-0.25000000038012377,14.442877152979783
335,-6.75,-3.375000000380124,17.698918668811604
336,-2.6500000000000004,-1.324999999963798,19.785912785527856
337,-4.6,-2.300000000543034,20.79516105711873
