Time,GPS 0,GPS 1,GPS 2,Accelerometer 0,Accelerometer 1,Accelerometer 2,GyroScope 0,GyroScope 1,GyroScope 2,Magnetic Field 0,Magnetic Field 1,Magnetic Field 2,Orientation 0,Orientation 1,Orientation 2,
934815.85687,  -0.566,  9.724,  0.491, 182.199,-87.171, -3.341
934815.87674,  -0.570,  9.730,  0.471, 182.222,-87.171, -3.341
934815.89662,  -0.571,  9.732,  0.465,  -0.000,  0.000, -0.000,   1.704, -3.752, 40.309
934815.91649,  -0.569,  9.730,  0.474, 182.225,-87.171, -3.342
934815.93637,  -0.570,  9.730,  0.465, 182.221,-87.172, -3.342
934815.95621,  -0.570,  9.729,  0.468,   1.710, -3.758, 40.382, 182.219,-87.173, -3.341
934815.97609,  -0.571,  9.726,  0.472,  -0.000,  0.000,  0.000, 182.217,-87.173, -3.341
934815.99598,  -0.564,  9.726,  0.488, 182.214,-87.172, -3.341
934816.01584,  -0.568,  9.726,  0.475
934816.03572,  -0.570,  9.729,  0.477,   0.000, -0.000, -0.000,   1.704, -3.774, 40.455, 182.204,-87.172, -3.342
934816.05559,  -0.570,  9.730,  0.473, 182.197,-87.172, -3.342
934816.07546,  -0.570,  9.728,  0.468, 182.189,-87.173, -3.342
934816.09534,  -0.569,  9.732,  0.473,   0.000, -0.000, -0.000,   1.688, -3.791, 40.506, 182.183,-87.174, -3.342
934816.11519,  -0.570,  9.726,  0.482, 182.173,-87.172, -3.342
934816.13507,  10.852534, 106.771502,  26.7,  -0.567,  9.730,  0.476, 6, -1807752.922, 5998347.495, 1192995.115, 7,  0.000, 0.000, 0.000, 8, 1657968703000, 182.170,-87.172, -3.342
934816.15494,  -0.567,  9.727,  0.463,  -0.000,  0.000, -0.000,   1.665, -3.797, 40.483, 182.163,-87.173, -3.342
934816.17482,  -0.567,  9.730,  0.470, 182.154,-87.173, -3.342
934816.19470,  -0.568,  9.728,  0.471, 182.143,-87.173, -3.342
934816.21457,  -0.568,  9.729,  0.484,  -0.000, -0.000, -0.000, 182.134,-87.172, -3.342
934816.23444,  -0.572,  9.730,  0.487,   1.620, -3.808, 40.500, 182.125,-87.171, -3.342
934816.25432,  -0.570,  9.726,  0.478, 182.121,-87.171, -3.343
934816.27415,  -0.570,  9.728,  0.476, 182.120,-87.171, -3.344
934816.29405,  -0.569,  9.727,  0.473,  -0.000,  0.000, -0.000,   1.620, -3.808, 40.534, 182.120,-87.171, -3.343
934816.31393,  -0.570,  9.731,  0.467, 182.119,-87.171, -3.343
934816.33380,  -0.569,  9.728,  0.467, 182.117,-87.171, -3.344
934816.35368,  -0.570,  9.725,  0.479,  -0.001,  0.000, -0.000,   1.553, -3.808, 40.562, 182.112,-87.170, -3.344
934816.37355,  -0.569,  9.730,  0.468, 182.108,-87.170, -3.344
934816.39342,  -0.566,  9.732,  0.483, 182.103,-87.169, -3.343
934816.41328,  -0.570,  9.729,  0.479,   0.000, -0.000, -0.000
934816.43314,  -0.568,  9.729,  0.470,   1.508, -3.803, 40.607, 182.107,-87.168, -3.343
934816.45304,  -0.567,  9.726,  0.489, 182.121,-87.168, -3.343
934816.47291,  -0.571,  9.727,  0.473, 182.135,-87.168, -3.344
934816.49278,  -0.571,  9.729,  0.468,  -0.000, -0.000, -0.000,   1.564, -3.797, 40.528, 182.152,-87.168, -3.343
934816.51266,  -0.572,  9.729,  0.483
934816.53253,  -0.573,  9.728,  0.472, 182.150,-87.167, -3.343
934816.55241,  -0.570,  9.729,  0.480,  -0.000,  0.000,  0.000,   1.581, -3.803, 40.506, 182.149,-87.167, -3.343
934816.57225,  -0.565,  9.729,  0.478, 182.148,-87.166, -3.342
934816.59212,  -0.570,  9.728,  0.466, 182.149,-87.166, -3.342
934816.61202,  -0.567,  9.727,  0.464,  -0.000, -0.000, -0.000
934816.63189,  -0.571,  9.730,  0.475,   1.592, -3.786, 40.506, 182.144,-87.167, -3.342
934816.65176,  -0.567,  9.730,  0.470, 182.140,-87.167, -3.342
934816.67164,  -0.567,  9.731,  0.480,   0.000, -0.000, -0.000, 182.137,-87.167, -3.342
934816.69151,  -0.568,  9.724,  0.479,   1.603, -3.786, 40.523, 182.131,-87.165, -3.341
934816.71139,  -0.569,  9.726,  0.482
934816.73124,  -0.564,  9.727,  0.488, 182.131,-87.164, -3.340
934816.75111,  -0.570,  9.729,  0.472,  -0.000,  0.000,  0.000,   1.631, -3.791, 40.494, 182.131,-87.163, -3.340
934816.77100,  -0.575,  9.729,  0.473, 182.132,-87.164, -3.340
934816.79087,  -0.567,  9.728,  0.471, 182.127,-87.165, -3.341
934816.81073,  -0.568,  9.730,  0.466,  -0.000, -0.000, -0.000
934816.83061,  -0.569,  9.729,  0.478,   1.620, -3.803, 40.489, 182.124,-87.165, -3.340
934816.85048,  -0.573,  9.730,  0.467, 182.121,-87.166, -3.340
934816.87037,  -0.570,  9.729,  0.465,   0.000, -0.000,  0.000, 182.115,-87.167, -3.341
934816.89020,  -0.573,  9.729,  0.473,   1.631, -3.803, 40.500, 182.111,-87.168, -3.341
934816.91008,  -0.570,  9.727,  0.473
934816.92996,  -0.572,  9.729,  0.480,  -0.000,  0.000,  0.000, 182.107,-87.167, -3.341
934816.94985,  -0.569,  9.732,  0.480,   1.626, -3.797, 40.455, 182.103,-87.166, -3.342
934816.96972,  -0.567,  9.730,  0.474, 182.102,-87.166, -3.342
934816.98961,  -0.570,  9.731,  0.467,  -0.000,  0.001, -0.000, 182.103,-87.167, -3.342
934817.00945,  -0.571,  9.727,  0.472
934817.02934,  -0.570,  9.729,  0.471,   1.569, -3.791, 40.478, 182.103,-87.167, -3.341
934817.04921,  -0.569,  9.726,  0.482, 182.104,-87.166, -3.340
934817.06908,  -0.570,  9.726,  0.470,  -0.000, -0.000,  0.001, 182.105,-87.166, -3.340
934817.08895,  -0.569,  9.727,  0.465,   1.620, -3.774, 40.399, 182.130,-87.166, -3.340
934817.10883,  -0.566,  9.728,  0.467
934817.12870,  -0.565,  9.730,  0.478,  -0.000,  0.000, -0.000
934817.14857,  10.852535, 106.771502,  26.8,  -0.570,  9.726,  0.483, 6, -1807752.959, 5998347.568, 1192995.139, 7,  0.000, 0.000, 0.000, 8, 1657968704000, 182.166,-87.166, -3.339
934817.16845,  -0.568,  9.729,  0.472,   1.643, -3.769, 40.314, 182.175,-87.165, -3.340
934817.18832,  -0.570,  9.730,  0.476,  -0.000, -0.000, -0.000, 182.175,-87.165, -3.340
934817.20817,  -0.571,  9.726,  0.475, 182.174,-87.165, -3.339
934817.22806,  -0.574,  9.733,  0.462,   1.659, -3.741, 40.258, 182.173,-87.166, -3.339
934817.24793,  -0.567,  9.732,  0.473,  -0.000, -0.000,  0.000, 182.173,-87.166, -3.339
934817.26780,  -0.571,  9.729,  0.467, 182.174,-87.167, -3.339
934817.28768,  -0.569,  9.728,  0.480,   1.659, -3.713, 40.258, 182.172,-87.167, -3.339
934817.30755,  -0.567,  9.729,  0.487, 182.174,-87.165, -3.339
934817.32743,  -0.570,  9.727,  0.470,  -0.000, -0.000, -0.000, 182.177,-87.165, -3.339
934817.34729,  -0.567,  9.730,  0.482, 182.178,-87.164, -3.339
934817.36715,  -0.570,  9.730,  0.473,   1.682, -3.696, 40.219, 182.181,-87.165, -3.338
934817.38704,  -0.568,  9.730,  0.469,  -0.000,  0.000,  0.000, 182.181,-87.164, -3.338
934817.40691,  -0.572,  9.731,  0.474, 182.180,-87.165, -3.338
934817.42678,  -0.569,  9.729,  0.473,   1.688, -3.690, 40.191, 182.179,-87.165, -3.338
934817.44666,  -0.569,  9.728,  0.470,  -0.000,  0.000, -0.000, 182.176,-87.165, -3.339
934817.46653,  -0.569,  9.725,  0.450, 182.174,-87.167, -3.339
934817.48641,  -0.570,  9.726,  0.477,   1.699, -3.690, 40.174, 182.173,-87.167, -3.339
934817.50625,  -0.570,  9.727,  0.461, 182.171,-87.168, -3.339
934817.52612,  -0.570,  9.731,  0.470,   0.000,  0.000,  0.000, 182.169,-87.169, -3.338
934817.54602,  -0.568,  9.729,  0.475, 182.166,-87.169, -3.338
934817.56589,  -0.566,  9.725,  0.477,   1.693, -3.696, 40.163, 182.167,-87.168, -3.338
934817.58576,  -0.568,  9.728,  0.485,   0.000,  0.000,  0.000, 182.168,-87.168, -3.337
934817.60563,  -0.568,  9.726,  0.474, 182.170,-87.168, -3.337
